Time	Channel Voltage	Channel Current	Channel LP1	Channel LP2
(us)	(V)	(V)	(V)	(V)

18.65999941	3.69832683	1.72213340	-13.75338364	-0.89228594
18.66399941	3.53715539	1.73788142	-13.73185253	-0.88874876
18.66799941	3.53715539	1.70632386	-13.71186066	-0.88505781
18.67199941	3.37659931	1.72213340	-13.69186783	-0.88152063
18.67599941	3.37659931	1.73788142	-13.67033768	-0.87798351
18.67999941	3.69832683	1.72213340	-13.65034485	-0.87444633
18.68399941	3.69832683	1.72213340	-13.63035202	-0.87090915
18.68799941	3.69832683	1.72213340	-13.61035919	-0.86737210
18.69199941	3.69832683	1.70632386	-13.58882904	-0.86383492
18.69599941	3.53715539	1.75369096	-13.56883621	-0.86045152
18.69999941	3.53715539	1.73788142	-13.55038166	-0.85691440
18.70399941	3.53715539	1.70632386	-13.53038883	-0.85353100
18.70799941	3.53715539	1.72213340	-13.51039696	-0.84999382
18.71199941	3.69832683	1.72213340	-13.49347973	-0.84661055
18.71599941	3.69832683	1.72213340	-13.47502518	-0.84322715
18.71999941	3.53715539	1.73788142	-13.45503235	-0.83984375
18.72399941	3.53715539	1.73788142	-13.43811512	-0.83661413
18.72799941	3.53715539	1.72213340	-13.41966057	-0.83323085
18.73199941	3.53715539	1.72213340	-13.40274334	-0.83000124
18.73599941	3.69832683	1.73788142	-13.38582611	-0.82677162
18.73999941	3.69832683	1.72213340	-13.36737156	-0.82354212
18.74399941	3.53715539	1.72213340	-13.35045624	-0.82046628
18.74799941	3.69832683	1.72213340	-13.33507633	-0.81723666
18.75199941	3.37659931	1.72213340	-13.31815910	-0.81416094
18.75599941	3.53715539	1.73788142	-13.30278015	-0.81108510
18.75999941	3.53715539	1.70632386	-13.28740120	-0.80800939
18.76399941	3.69832683	1.73788142	-13.27202225	-0.80493355
18.76799941	3.53715539	1.73788142	-13.25818157	-0.80185777
18.77199941	3.53715539	1.72213340	-13.24434090	-0.79893577
18.77599941	3.53715539	1.72213340	-13.23049927	-0.79616755
18.77999941	3.53715539	1.72213340	-13.21665859	-0.79324555
18.78399941	3.53715539	1.73788142	-13.20435524	-0.79047740
18.78799941	3.69832683	1.72213340	-13.19205189	-0.78770912
18.79199941	3.69832683	1.73788142	-13.17974949	-0.78509474
18.79599941	3.69832683	1.73788142	-13.16744614	-0.78248030
18.79999941	3.53715539	1.72213340	-13.15668106	-0.78001970
18.80399941	3.53715539	1.72213340	-13.14591503	-0.77740526
18.80799941	3.53715539	1.73788142	-13.13514900	-0.77494466
18.81199941	3.69832683	1.72213340	-13.12592316	-0.77248400
18.81599941	3.53715539	1.73788142	-13.11669540	-0.77002341
18.81999941	3.69832683	1.72213340	-13.10746765	-0.76771653
18.82399941	3.53715539	1.72213340	-13.09977913	-0.76540971
18.82799941	3.53715539	1.73788142	-13.09208870	-0.76310283
18.83199941	3.53715539	1.72213340	-13.08440018	-0.76094979
18.83599941	3.53715539	1.72213340	-13.07824898	-0.75879681
18.83999941	3.53715539	1.73788142	-13.07209587	-0.75664371
18.84399941	3.53715539	1.73788142	-13.06594467	-0.75449061
18.84799941	3.69832683	1.72213340	-13.06133175	-0.75249135
18.85199941	3.53715539	1.72213340	-13.05671692	-0.75049216
18.85599941	3.53715539	1.73788142	-13.05364132	-0.74849284
18.85999941	3.53715539	1.72213340	-13.05056572	-0.74664742
18.86399941	3.53715539	1.72213340	-13.04749012	-0.74480188
18.86799941	3.53715539	1.73788142	-13.04441452	-0.74311024
18.87199941	3.53715539	1.73788142	-13.04287720	-0.74157232
18.87599941	3.53715539	1.72213340	-13.04133892	-0.73988068
18.87999941	3.53715539	1.70632386	-13.04133892	-0.73834276
18.88399941	3.37659931	1.73788142	-13.04133892	-0.73680490
18.88799941	3.53715539	1.73788142	-13.04133892	-0.73542070
18.89199941	3.53715539	1.70632386	-13.04287720	-0.73403662
18.89599941	3.53715539	1.73788142	-13.04595184	-0.73265254
18.89999941	3.53715539	1.73788142	-13.04749012	-0.73126847
18.90399941	3.53715539	1.72213340	-13.05056572	-0.73003817
18.90799941	3.37659931	1.73788142	-13.05364132	-0.72880781
18.91199941	3.37659931	1.73788142	-13.05671692	-0.72757751
18.91599941	3.37659931	1.72213340	-13.06133175	-0.72650099
18.91999941	3.37659931	1.72213340	-13.06748295	-0.72527063
18.92399941	3.53715539	1.72213340	-13.07209587	-0.72434789
18.92799941	3.53715539	1.73788142	-13.07824898	-0.72342521
18.93199941	3.37659931	1.72213340	-13.08593750	-0.72234869
18.93599941	3.37659931	1.73788142	-13.09208870	-0.72157973
18.93999941	3.37659931	1.73788142	-13.09977913	-0.72081077
18.94399941	3.37659931	1.73788142	-13.10746765	-0.72004187
18.94799941	3.37659931	1.72213340	-13.11669540	-0.71927285
18.95199941	3.37659931	1.72213340	-13.12592316	-0.71865773
18.95599941	3.37659931	1.73788142	-13.13514900	-0.71804255
18.95999941	3.37659931	1.73788142	-13.14437771	-0.71742743
18.96399941	3.21542811	1.72213340	-13.15514374	-0.71696603
18.96799940	3.37659931	1.73788142	-13.16590786	-0.71650469
18.97199940	3.21542811	1.72213340	-13.17667389	-0.71619713
18.97599940	3.37659931	1.73788142	-13.18743801	-0.71573567
18.97999940	3.21542811	1.72213340	-13.19974136	-0.71542811
18.98399940	3.21542811	1.73788142	-13.21204376	-0.71512055
18.98799940	3.21542811	1.70632386	-13.22434807	-0.71496677
18.99199940	3.05487204	1.72213340	-13.23665142	-0.71465915
18.99599940	3.21542811	1.73788142	-13.25049210	-0.71465915
18.99999940	3.21542811	1.70632386	-13.26433277	-0.71450537
19.00399940	3.21542811	1.75369096	-13.27817440	-0.71450537
19.00799940	3.21542811	1.73788142	-13.29201603	-0.71435159
19.01199940	3.05487204	1.73788142	-13.30739403	-0.71450537
19.01599940	3.05487204	1.72213340	-13.32123566	-0.71450537
19.01999940	3.05487204	1.70632386	-13.33661461	-0.71465915
19.02399940	3.05487204	1.76950049	-13.35353088	-0.71496677
19.02799940	3.21542811	1.70632386	-13.36890984	-0.71512055
19.03199940	3.21542811	1.72213340	-13.38428879	-0.71542811
19.03599940	3.05487204	1.78531003	-13.40120506	-0.71573567
19.03999940	3.05487204	1.72213340	-13.41812229	-0.71619713
19.04399940	2.73314476	1.73788142	-13.43503952	-0.71665847
19.04799940	2.89431596	1.73788142	-13.45195675	-0.71711981
19.05199940	3.05487204	1.70632386	-13.46733475	-0.71773499
19.05599940	3.05487204	1.75369096	-13.48578930	-0.71835011
19.05999940	2.89431596	1.72213340	-13.50270653	-0.71896529
19.06399940	2.89431596	1.73788142	-13.52116108	-0.71958041
19.06799940	2.89431596	1.73788142	-13.53961563	-0.72034943
19.07199940	2.73314476	1.72213340	-13.55807114	-0.72127217
19.07599940	2.89431596	1.73788142	-13.57652569	-0.72204107
19.07999940	2.89431596	1.72213340	-13.59498024	-0.72296381
19.08399940	2.73314476	1.75369096	-13.61343479	-0.72404033
19.08799940	2.73314476	1.73788142	-13.63342762	-0.72511685
19.09199940	2.73314476	1.69051421	-13.65342045	-0.72619343
19.09599940	2.73314476	1.76950049	-13.67341232	-0.72742373
19.09999940	2.73314476	1.73788142	-13.69340515	-0.72880781
19.10399940	2.57258868	1.72213340	-13.71339798	-0.73019195
19.10799940	2.57258868	1.73788142	-13.73339081	-0.73157603
19.11199940	2.57258868	1.72213340	-13.75492096	-0.73311394
19.11599940	2.57258868	1.73788142	-13.77491379	-0.73449802
19.11999940	2.57258868	1.73788142	-13.79644394	-0.73618972
19.12399940	2.57258868	1.72213340	-13.81797409	-0.73788136
19.12799940	2.57258868	1.73788142	-13.84104347	-0.73957312
19.13199940	2.57258868	1.72213340	-13.86257362	-0.74141854
19.13599940	2.41141725	1.72213340	-13.88564205	-0.74341780
19.13999940	2.57258868	1.73788142	-13.90871048	-0.74541712
19.14399940	2.41141725	1.72213340	-13.93024063	-0.74741632
19.14799940	2.41141725	1.75369096	-13.95484734	-0.74956942
19.15199940	2.41141725	1.73788142	-13.97791672	-0.75187624
19.15599940	2.25086117	1.70632386	-14.00252247	-0.75418305
19.15999940	2.41141725	1.73788142	-14.02712822	-0.75648993
19.16399940	2.41141725	1.73788142	-14.05173397	-0.75895059
19.16799940	2.41141725	1.75369096	-14.07787895	-0.76156497
19.17199940	2.41141725	1.73788142	-14.10402298	-0.76417935
19.17599940	2.09030509	1.72213340	-14.13016701	-0.76694757
19.17999940	2.09030509	1.73788142	-14.15631199	-0.76971585
19.18399940	2.09030509	1.72213340	-14.18399334	-0.77248400
19.18799940	2.25086117	1.73788142	-14.21167564	-0.77540600
19.19199940	2.09030509	1.73788142	-14.24089527	-0.77848184
19.19599940	2.09030509	1.72213340	-14.26857853	-0.78155756
19.19999940	2.09030509	1.72213340	-14.29933548	-0.78478718
19.20399940	1.92913389	1.73788142	-14.32855606	-0.78801680
19.20799940	1.92913389	1.73788142	-14.35777569	-0.79140007
19.21199940	2.09030509	1.70632386	-14.38853359	-0.79462969
19.21599940	2.09030509	1.75369096	-14.41929054	-0.79816687
19.21999940	2.25086117	1.75369096	-14.45158768	-0.80155021
19.22399940	1.92913389	1.70632386	-14.48388290	-0.80524117
19.22799940	1.76857769	1.75369096	-14.51771641	-0.80877835
19.23199940	1.92913389	1.73788142	-14.55154991	-0.81246924
19.23599940	1.92913389	1.73788142	-14.58538437	-0.81616020
19.23999940	1.92913389	1.73788142	-14.62075615	-0.82000494
19.24399940	1.76857769	1.72213340	-14.65612602	-0.82384968
19.24799940	1.76857769	1.73788142	-14.69149780	-0.82769442
19.25199940	1.92913389	1.72213340	-14.72840786	-0.83153909
19.25599940	1.60740650	1.75369096	-14.76531792	-0.83553761
19.25999940	1.60740650	1.73788142	-14.80376434	-0.83953619
19.26399940	1.60740650	1.70632386	-14.84067440	-0.84338093
19.26799940	1.44685042	1.76950049	-14.88065910	-0.84737945
19.27199940	1.92913389	1.70632386	-14.91910744	-0.85137790
19.27599940	1.76857769	1.69051421	-14.95909214	-0.85537648
19.27999940	1.44685042	1.81692910	-14.99907684	-0.85922122
19.28399940	1.28629434	1.72213340	-15.04059982	-0.86321974
19.28799940	1.28629434	1.70632386	-15.08212280	-0.86721826
19.29199940	1.44685042	1.73788142	-15.12364578	-0.87106299
19.29599940	1.44685042	1.72213340	-15.16670704	-0.87490773
19.29999940	1.28629434	1.76950049	-15.20976925	-0.87875247
19.30399940	1.44685042	1.72213340	-15.25436783	-0.88259721
19.30799940	1.28629434	1.70632386	-15.29742813	-0.88644195
19.31199940	0.96456695	1.75369096	-15.34202671	-0.89028662
19.31599940	0.80339569	1.72213340	-15.38816452	-0.89397758
19.31999939	1.28629434	1.72213340	-15.43276310	-0.89751476
19.32399939	1.44685042	1.73788142	-15.47889900	-0.90105188
19.32799939	1.12512302	1.75369096	-15.52503681	-0.90458906
19.33199939	0.96456695	1.72213340	-15.57271099	-0.90812624
19.33599939	0.96456695	1.70632386	-15.61884880	-0.91150963
19.33999939	0.80339569	1.76950049	-15.66652298	-0.91489291
19.34399939	0.96456695	1.73788142	-15.71419811	-0.91827631
19.34799939	0.80339569	1.69051421	-15.76187229	-0.92135215
19.35199939	0.96456695	1.76950049	-15.80954647	-0.92442787
19.35599939	0.80339569	1.72213340	-15.85722160	-0.92750371
19.35999939	0.48228347	1.70632386	-15.90643406	-0.93042564
19.36399939	0.64283955	1.73788142	-15.95564747	-0.93319386
19.36799939	1.12512302	1.72213340	-16.00485992	-0.93596214
19.37199939	1.28629434	1.75369096	-16.05407333	-0.93857652
19.37599939	0.96456695	1.73788142	-16.10328484	-0.94119096
19.37999939	0.64283955	1.72213340	-16.15403557	-0.94365156
19.38399939	0.64283955	1.76950049	-16.20324898	-0.94595844
19.38799939	0.80339569	1.73788142	-16.25399780	-0.94826525
19.39199939	0.80339569	1.72213340	-16.30321121	-0.95057213
19.39599939	0.64283955	1.72213340	-16.35396194	-0.95257133
19.39999939	0.64283955	1.72213340	-16.40317535	-0.95457065
19.40399939	0.80339569	1.73788142	-16.45392418	-0.95656991
19.40799939	0.96456695	1.72213340	-16.50467491	-0.95841533
19.41199939	0.80339569	1.75369096	-16.55542564	-0.96010697
19.41599939	0.64283955	1.73788142	-16.60463715	-0.96179873
19.41999939	0.32111222	1.70632386	-16.65385056	-0.96349037
19.42399939	0.32111222	1.73788142	-16.70460129	-0.96502835
19.42799939	0.48228347	1.70632386	-16.75381470	-0.96656621
19.43199939	0.32111222	1.75369096	-16.80456352	-0.96795028
19.43599939	0.48228347	1.73788142	-16.85377693	-0.96933436
19.43999939	0.80339569	1.67470467	-16.90298843	-0.97071850
19.44399939	0.48228347	1.76950049	-16.95220184	-0.97210258
19.44799939	0.32111222	1.73788142	-17.00141525	-0.97348666
19.45199939	0.00000000	1.70632386	-17.04908943	-0.97471702
19.45599939	0.80339569	1.75369096	-17.09830093	-0.97610116
19.45999939	0.80339569	1.72213340	-17.14597702	-0.97733146
19.46399939	0.32111222	1.76950049	-17.19365120	-0.97856176
19.46799939	-0.32111222	1.72213340	-17.23978806	-0.97963822
19.47199939	0.00000000	1.72213340	-17.28746223	-0.98086858
19.47599939	0.80339569	1.70632386	-17.33513832	-0.98194510
19.47999939	0.64283955	1.73788142	-17.38127518	-0.98317540
19.48399939	0.16055611	1.73788142	-17.42587280	-0.98425198
19.48799939	-0.16055611	1.72213340	-17.47201157	-0.98532850
19.49199939	-0.16055611	1.73788142	-17.51814651	-0.98655879
19.49599939	-0.32111222	1.70632386	-17.56120872	-0.98763531
19.49999939	0.16055611	1.72213340	-17.60580635	-0.98886561
19.50399939	0.64283955	1.76950049	-17.64886856	-0.99009597
19.50799939	0.48228347	1.67470467	-17.69192886	-0.99148005
19.51199939	-0.16055611	1.73788142	-17.73345184	-0.99271035
19.51599939	-0.96456695	1.75369096	-17.77497482	-0.99409449
19.51999939	0.00000000	1.69051421	-17.81649780	-0.99532479
19.52399939	0.64283955	1.70632386	-17.85648346	-0.99670887
19.52799939	0.64283955	1.72213340	-17.89493179	-0.99809301
19.53199939	0.16055611	1.75369096	-17.93337822	-0.99947715
19.53599939	0.00000000	1.73788142	-17.97182465	-1.00101495
19.53999939	0.64283955	1.70632386	-18.00873566	-1.00255287
19.54399939	0.64283955	1.75369096	-18.04410744	-1.00393701
19.54799939	0.48228347	1.70632386	-18.08101654	-1.00547493
19.55199939	0.48228347	1.70632386	-18.11638832	-1.00716662
19.55599939	0.96456695	1.72213340	-18.14868355	-1.00870442
19.55999939	1.12512302	1.75369096	-18.18251801	-1.01039624
19.56399939	0.80339569	1.73788142	-18.21327400	-1.01224160
19.56799939	0.80339569	1.69051421	-18.24557114	-1.01393330
19.57199939	1.28629434	1.73788142	-18.27479172	-1.01562500
19.57599939	1.60740650	1.73788142	-18.30401039	-1.01747048
19.57999939	1.44685042	1.72213340	-18.33169365	-1.01916218
19.58399939	1.28629434	1.73788142	-18.35937500	-1.02100754
19.58799939	1.44685042	1.72213340	-18.38551903	-1.02285314
19.59199939	1.76857769	1.70632386	-18.41012573	-1.02454472
19.59599939	1.76857769	1.70632386	-18.43319321	-1.02623653
19.59999939	2.09030509	1.72213340	-18.45472527	-1.02808189
19.60399939	1.92913389	1.75369096	-18.47625542	-1.02961981
19.60799939	1.92913389	1.73788142	-18.49624825	-1.03131151
19.61199939	1.92913389	1.69051421	-18.51623917	-1.03300321
19.61599939	1.76857769	1.72213340	-18.53315735	-1.03454101
19.61999939	2.09030509	1.72213340	-18.55007362	-1.03607905
19.62399939	1.92913389	1.72213340	-18.56545258	-1.03746307
19.62799939	1.76857769	1.75369096	-18.57929420	-1.03884721
19.63199939	1.92913389	1.69051421	-18.59313583	-1.04007745
19.63599939	2.09030509	1.69051421	-18.60543823	-1.04115403
19.63999939	1.92913389	1.78531003	-18.61620331	-1.04223061
19.64399939	1.92913389	1.72213340	-18.62543106	-1.04315329
19.64799939	1.92913389	1.67470467	-18.63465881	-1.04392219
19.65199939	1.60740650	1.70632386	-18.64080811	-1.04469121
19.65599939	1.60740650	1.75369096	-18.64696121	-1.04515254
19.65999939	1.76857769	1.70632386	-18.65311241	-1.04561400
19.66399939	2.57258868	1.67470467	-18.65618896	-1.04592156
19.66799939	2.25086117	1.75369096	-18.65772629	-1.04592156
19.67199939	1.76857769	1.76950049	-18.65926361	-1.04592156
19.67599938	1.76857769	1.64308560	-18.65926361	-1.04576778
19.67999938	1.44685042	1.72213340	-18.65772629	-1.04530632
19.68399938	1.76857769	1.75369096	-18.65618896	-1.04484499
19.68799938	1.60740650	1.65889513	-18.65311241	-1.04407597
19.69199938	1.92913389	1.72213340	-18.64849854	-1.04315329
19.69599938	2.09030509	1.70632386	-18.64388657	-1.04207683
19.69999938	1.92913389	1.70632386	-18.63773346	-1.04084647
19.70399938	1.60740650	1.73788142	-18.63004494	-1.03946233
19.70799938	1.60740650	1.70632386	-18.62235451	-1.03777063
19.71199938	1.92913389	1.72213340	-18.61312675	-1.03607905
19.71599938	1.92913389	1.70632386	-18.60236168	-1.03423345
19.71999938	2.25086117	1.72213340	-18.59159660	-1.03208041
19.72399938	2.09030509	1.72213340	-18.58083153	-1.02977371
19.72799938	2.09030509	1.73788142	-18.56852913	-1.02731299
19.73199938	1.92913389	1.70632386	-18.55468750	-1.02469850
19.73599938	1.76857769	1.72213340	-18.54084587	-1.02177656
19.73999938	2.09030509	1.70632386	-18.52546692	-1.01885462
19.74399938	2.41141725	1.72213340	-18.51008987	-1.01562500
19.74799938	2.41141725	1.72213340	-18.49470901	-1.01224160
19.75199938	2.25086117	1.70632386	-18.47779274	-1.00885820
19.75599938	2.09030509	1.72213340	-18.45933723	-1.00516725
19.75999938	2.09030509	1.72213340	-18.44242096	-1.00147629
19.76399938	2.09030509	1.70632386	-18.42242813	-0.99747783
19.76799938	2.41141725	1.70632386	-18.40243530	-0.99347937
19.77199938	2.41141725	1.72213340	-18.38244247	-0.98932695
19.77599938	2.41141725	1.70632386	-18.36244965	-0.98502094
19.77999938	2.41141725	1.69051421	-18.34245872	-0.98056102
19.78399938	2.09030509	1.72213340	-18.32092667	-0.97594732
19.78799938	2.25086117	1.72213340	-18.29785919	-0.97133368
19.79199938	2.25086117	1.69051421	-18.27632904	-0.96641243
19.79599938	2.57258868	1.70632386	-18.25326157	-0.96164495
19.79999938	2.89431596	1.70632386	-18.23019218	-0.95656991
19.80399938	2.57258868	1.73788142	-18.20558548	-0.95149481
19.80799938	2.73314476	1.72213340	-18.18097878	-0.94626600
19.81199938	2.57258868	1.69051421	-18.15637398	-0.94103718
19.81599938	2.57258868	1.73788142	-18.13176727	-0.93580836
19.81999938	2.89431596	1.67470467	-18.10716057	-0.93042564
19.82399938	3.21542811	1.70632386	-18.08101654	-0.92504311
19.82799938	3.05487204	1.75369096	-18.05487061	-0.91966039
19.83199938	3.05487204	1.70632386	-18.02872849	-0.91412401
19.83599938	3.05487204	1.70632386	-18.00258446	-0.90858757
19.83999938	3.37659931	1.70632386	-17.97490120	-0.90289742
19.84399938	3.37659931	1.70632386	-17.94875717	-0.89736098
19.84799938	3.37659931	1.75369096	-17.92107582	-0.89182460
19.85199938	3.21542811	1.69051421	-17.89185524	-0.88613439
19.85599938	3.69832683	1.67470467	-17.86417389	-0.88059789
19.85999938	3.53715539	1.72213340	-17.83495331	-0.87506151
19.86399938	3.37659931	1.72213340	-17.80573273	-0.86937129
19.86799938	3.53715539	1.69051421	-17.77651215	-0.86383492
19.87199938	3.53715539	1.72213340	-17.74729347	-0.85829848
19.87599938	3.69832683	1.72213340	-17.71653557	-0.85276210
19.87999938	3.53715539	1.70632386	-17.68577766	-0.84737945
19.88399938	3.53715539	1.70632386	-17.65501976	-0.84184301
19.88799938	3.69832683	1.70632386	-17.62426186	-0.83646035
19.89199938	3.85888290	1.72213340	-17.59196663	-0.83107775
19.89599938	3.69832683	1.70632386	-17.55966949	-0.82584888
19.89999938	3.53715539	1.70632386	-17.52737427	-0.82062006
19.90399938	3.53715539	1.70632386	-17.49507904	-0.81554502
19.90799938	3.85888290	1.72213340	-17.46124458	-0.81031621
19.91199938	3.85888290	1.70632386	-17.42741013	-0.80524117
19.91599938	3.69832683	1.70632386	-17.39357758	-0.80016607
19.91999938	3.53715539	1.70632386	-17.35820580	-0.79524481
19.92399938	3.69832683	1.69051421	-17.32437325	-0.79032356
19.92799938	4.01943874	1.69051421	-17.28900146	-0.78540230
19.93199938	3.69832683	1.73788142	-17.25209045	-0.78063482
19.93599938	3.85888290	1.69051421	-17.21671867	-0.77586740
19.93999938	4.01943874	1.65889513	-17.17981148	-0.77109993
19.94399938	4.01943874	1.80111957	-17.14290237	-0.76633245
19.94799938	4.01943874	1.70632386	-17.10445404	-0.76171875
19.95199938	3.85888290	1.65889513	-17.06754494	-0.75710505
19.95599938	3.85888290	1.70632386	-17.02909660	-0.75233757
19.95999938	4.01943874	1.72213340	-16.99065018	-0.74787772
19.96399938	4.01943874	1.73788142	-16.95220184	-0.74326402
19.96799938	3.85888290	1.69051421	-16.91221619	-0.73880410
19.97199938	3.85888290	1.69051421	-16.87223244	-0.73434424
19.97599938	4.01943874	1.72213340	-16.83224678	-0.73003817
19.97999938	4.01943874	1.70632386	-16.79226112	-0.72573197
19.98399938	4.01943874	1.70632386	-16.75073814	-0.72157973
19.98799938	3.85888290	1.72213340	-16.70921516	-0.71742743
19.99199938	4.01943874	1.72213340	-16.66769218	-0.71327507
19.99599938	4.01943874	1.69051421	-16.62616920	-0.70912278
19.99999938	4.01943874	1.69051421	-16.58464622	-0.70497042
20.00399938	4.01943874	1.72213340	-16.54312325	-0.70097196
20.00799938	4.01943874	1.72213340	-16.50006104	-0.69697344
20.01199938	4.01943874	1.69051421	-16.45853806	-0.69297493
20.01599938	4.01943874	1.70632386	-16.41547775	-0.68913019
20.01999938	4.01943874	1.72213340	-16.37241554	-0.68528539
20.02399938	4.01943874	1.70632386	-16.32935524	-0.68159449
20.02799937	4.01943874	1.69051421	-16.28629494	-0.67790353
20.03199937	4.01943874	1.70632386	-16.24323273	-0.67421257
20.03599937	4.01943874	1.70632386	-16.20170975	-0.67067540
20.03999937	4.01943874	1.72213340	-16.15864944	-0.66713822
20.04399937	4.18061018	1.69051421	-16.11558723	-0.66360116
20.04799937	4.18061018	1.70632386	-16.07252693	-0.66021776
20.05199937	4.01943874	1.72213340	-16.02946663	-0.65683436
20.05599937	4.18061018	1.70632386	-15.98794365	-0.65345103
20.05999937	4.01943874	1.70632386	-15.94488144	-0.65006769
20.06399937	4.01943874	1.70632386	-15.90182114	-0.64683807
20.06799937	4.01943874	1.70632386	-15.86029816	-0.64360851
20.07199937	4.01943874	1.70632386	-15.81877518	-0.64053273
20.07599937	4.01943874	1.70632386	-15.77571392	-0.63745689
20.07999937	4.18061018	1.70632386	-15.73419094	-0.63438118
20.08399937	4.18061018	1.70632386	-15.69420433	-0.63130534
20.08799937	4.01943874	1.72213340	-15.65268135	-0.62838340
20.09199937	4.01943874	1.70632386	-15.61115837	-0.62546134
20.09599937	4.18061018	1.69051421	-15.57271099	-0.62253940
20.09999937	4.18061018	1.70632386	-15.53272629	-0.61977112
20.10399937	4.18061018	1.72213340	-15.49274063	-0.61700296
20.10799937	4.18061018	1.69051421	-15.45429325	-0.61438853
20.11199937	4.01943874	1.72213340	-15.41584587	-0.61162031
20.11599937	4.01943874	1.72213340	-15.37739849	-0.60915971
20.11999937	4.18061018	1.69051421	-15.33895111	-0.60669905
20.12399937	4.18061018	1.72213340	-15.30204201	-0.60423845
20.12799937	4.18061018	1.72213340	-15.26513290	-0.60177779
20.13199937	4.01943874	1.70632386	-15.22976112	-0.59947097
20.13599937	4.01943874	1.72213340	-15.19285202	-0.59731793
20.13999937	4.01943874	1.70632386	-15.15748024	-0.59501106
20.14399937	4.01943874	1.70632386	-15.12364578	-0.59301186
20.14799937	4.18061018	1.70632386	-15.08981323	-0.59101254
20.15199937	4.01943874	1.70632386	-15.05597973	-0.58901328
20.15599937	4.01943874	1.72213340	-15.02214527	-0.58716780
20.15999937	4.01943874	1.70632386	-14.98984909	-0.58532232
20.16399937	4.01943874	1.70632386	-14.95755386	-0.58347690
20.16799937	4.01943874	1.70632386	-14.92679596	-0.58178520
20.17199937	4.01943874	1.70632386	-14.89603901	-0.58024728
20.17599937	4.01943874	1.72213340	-14.86681843	-0.57870936
20.17999937	4.01943874	1.70632386	-14.83759880	-0.57717150
20.18399937	4.01943874	1.72213340	-14.80837822	-0.57594121
20.18799937	4.01943874	1.70632386	-14.78069687	-0.57455707
20.19199937	4.01943874	1.70632386	-14.75301361	-0.57332677
20.19599937	4.01943874	1.72213340	-14.72686958	-0.57209647
20.19999937	4.01943874	1.70632386	-14.70072651	-0.57101995
20.20399937	4.01943874	1.70632386	-14.67611885	-0.56994343
20.20799937	4.01943874	1.72213340	-14.65151310	-0.56902063
20.21199937	4.01943874	1.70632386	-14.62690735	-0.56809795
20.21599937	4.01943874	1.72213340	-14.60383892	-0.56717521
20.21999937	3.85888290	1.70632386	-14.58230877	-0.56640625
20.22399937	3.85888290	1.70632386	-14.56077671	-0.56563729
20.22799937	4.01943874	1.72213340	-14.53924656	-0.56502217
20.23199937	3.85888290	1.70632386	-14.51771641	-0.56440699
20.23599937	4.01943874	1.70632386	-14.49772358	-0.56394565
20.23999937	3.85888290	1.72213340	-14.47926903	-0.56348425
20.24399937	3.85888290	1.70632386	-14.46081352	-0.56302285
20.24799937	3.85888290	1.70632386	-14.44235897	-0.56271529
20.25199937	3.85888290	1.70632386	-14.42544365	-0.56240773
20.25599937	3.85888290	1.72213340	-14.41006470	-0.56210017
20.25999937	3.85888290	1.72213340	-14.39314747	-0.56179255
20.26399937	3.69832683	1.70632386	-14.37930584	-0.56179255
20.26799937	3.69832683	1.70632386	-14.36392689	-0.56163877
20.27199937	3.85888290	1.70632386	-14.35162449	-0.56163877
20.27599937	3.85888290	1.70632386	-14.33932114	-0.56179255
20.27999937	3.85888290	1.72213340	-14.32701683	-0.56194639
20.28399937	3.69832683	1.70632386	-14.31625271	-0.56210017
20.28799937	3.69832683	1.70632386	-14.30702400	-0.56225395
20.29199937	3.69832683	1.70632386	-14.29779816	-0.56256151
20.29599937	3.85888290	1.72213340	-14.28857040	-0.56302285
20.29999937	3.69832683	1.70632386	-14.28088093	-0.56348425
20.30399937	3.69832683	1.72213340	-14.27319145	-0.56394565
20.30799937	3.69832683	1.70632386	-14.26703930	-0.56440699
20.31199937	3.69832683	1.72213340	-14.26242638	-0.56502217
20.31599937	3.69832683	1.72213340	-14.25627518	-0.56563729
20.31999937	3.53715539	1.70632386	-14.25319862	-0.56640625
20.32399937	3.53715539	1.72213340	-14.25012398	-0.56717521
20.32799937	3.69832683	1.72213340	-14.24704647	-0.56794411
20.33199937	3.53715539	1.70632386	-14.24550915	-0.56886685
20.33599937	3.53715539	1.70632386	-14.24550915	-0.56963581
20.33999937	3.53715539	1.72213340	-14.24550915	-0.57071233
20.34399937	3.53715539	1.72213340	-14.24550915	-0.57163513
20.34799937	3.53715539	1.70632386	-14.24704647	-0.57255781
20.35199937	3.37659931	1.70632386	-14.25012398	-0.57378817
20.35599937	3.37659931	1.72213340	-14.25473690	-0.57486469
20.35999937	3.37659931	1.70632386	-14.25781250	-0.57609499
20.36399937	3.53715539	1.72213340	-14.26396370	-0.57732528
20.36799937	3.37659931	1.72213340	-14.26857853	-0.57855558
20.37199937	3.21542811	1.70632386	-14.27626705	-0.57993972
20.37599937	3.37659931	1.72213340	-14.28241825	-0.58132380
20.37999936	3.37659931	1.72213340	-14.29164696	-0.58270794
20.38399936	3.37659931	1.70632386	-14.30087280	-0.58409202
20.38799936	3.37659931	1.72213340	-14.31010151	-0.58547610
20.39199936	3.21542811	1.72213340	-14.32086563	-0.58701402
20.39599936	3.21542811	1.72213340	-14.33316994	-0.58855188
