Time	Channel A	Channel B
(us)	(V)	(mV)

75.93599791	-1.68829966	19.77731133
75.93999791	-1.76888537	15.82492638
75.94399791	-1.76888537	15.82492638
75.94799791	-1.68829966	15.82492638
75.95199791	-1.68829966	19.77731133
75.95599791	-1.68829966	19.77731133
75.95999791	-1.68829966	15.82492638
75.96399791	-1.76888537	15.82492638
75.96799791	-1.68829966	15.82492638
75.97199791	-1.68829966	15.82492638
75.97599791	-1.76888537	15.82492638
75.97999791	-1.76888537	11.85715961
75.98399791	-1.68829966	15.82492638
75.98799791	-1.68829966	15.82492638
75.99199790	-1.68829966	15.82492638
75.99599790	-1.76888537	15.82492638
75.99999790	-1.76888537	15.82492638
76.00399790	-1.76888537	11.85715961
76.00799790	-1.68829966	19.77731133
76.01199790	-1.68829966	15.82492638
76.01599790	-1.68829966	19.77731133
76.01999790	-1.68829966	15.82492638
76.02399790	-1.68829966	15.82492638
76.02799790	-1.76888537	15.82492638
76.03199790	-1.76888537	19.77731133
76.03599790	-1.68829966	11.85715961
76.03999790	-1.68829966	19.77731133
76.04399790	-1.68829966	19.77731133
76.04799790	-1.68829966	19.77731133
76.05199790	-1.76888537	15.82492638
76.05599790	-1.68829966	15.82492638
76.05999790	-1.68829966	15.82492638
76.06399790	-1.68829966	15.82492638
76.06799790	-1.68829966	15.82492638
76.07199790	-1.76888537	15.82492638
76.07599790	-1.68829966	15.82492638
76.07999790	-1.68829966	15.82492638
76.08399790	-1.76888537	15.82492638
76.08799790	-1.76888537	19.77731133
76.09199790	-1.76888537	15.82492638
76.09599790	-1.68829966	15.82492638
76.09999790	-1.76888537	15.82492638
76.10399790	-1.68829966	15.82492638
76.10799790	-1.68829966	15.82492638
76.11199790	-1.68829966	19.77731133
76.11599790	-1.76888537	15.82492638
76.11999790	-1.76888537	19.77731133
76.12399790	-1.76888537	15.82492638
76.12799790	-1.76888537	15.82492638
76.13199790	-1.76888537	15.82492638
76.13599790	-1.76888537	19.77731133
76.13999790	-1.68829966	15.82492638
76.14399790	-1.68829966	19.77731133
76.14799790	-1.76888537	15.82492638
76.15199790	-1.84916341	15.82492638
76.15599790	-1.76888537	15.82492638
76.15999790	-1.68829966	19.77731133
76.16399790	-1.68829966	19.77731133
76.16799790	-1.76888537	19.77731133
76.17199790	-1.76888537	15.82492638
76.17599790	-1.68829966	15.82492638
76.17999790	-1.68829966	15.82492638
76.18399790	-1.76888537	15.82492638
76.18799790	-1.76888537	15.82492638
