Time	Channel A	Channel B
(us)	(V)	(mV)

27.39599928	-10.13041306	3.95238662
27.39999928	-10.13041306	7.90477324
27.40399928	-10.13041306	3.95238662
27.40799928	-10.13041306	0.00000000
27.41199928	-9.96924210	0.00000000
27.41599928	-9.96924210	0.00000000
27.41999928	-10.13041306	3.95238662
27.42399928	-10.13041306	3.95238662
27.42799928	-10.13041306	3.95238662
27.43199928	-10.13041306	3.95238662
27.43599928	-9.96924210	-3.95238662
27.43999928	-9.96924210	0.00000000
27.44399928	-9.96924210	7.90477324
27.44799928	-10.13041306	3.95238662
27.45199928	-10.13041306	3.95238662
27.45599928	-10.13041306	0.00000000
27.45999928	-10.13041306	0.00000000
27.46399928	-9.96924210	0.00000000
27.46799928	-9.96924210	0.00000000
27.47199928	-10.13041306	7.90477324
27.47599928	-10.13041306	3.95238662
27.47999928	-10.13041306	3.95238662
27.48399928	-10.13041306	3.95238662
27.48799928	-9.96924210	3.95238662
27.49199928	-10.13041306	3.95238662
27.49599928	-9.96924210	3.95238662
27.49999928	-10.13041306	3.95238662
27.50399928	-10.13041306	3.95238662
27.50799928	-10.13041306	3.95238662
27.51199928	-10.13041306	0.00000000
27.51599928	-10.13041306	0.00000000
27.51999928	-9.96924210	3.95238662
27.52399928	-9.96924210	3.95238662
27.52799928	-10.13041306	3.95238662
27.53199928	-10.13041306	3.95238662
27.53599928	-10.13041306	3.95238662
27.53999928	-10.13041306	0.00000000
27.54399928	-10.13041306	0.00000000
27.54799928	-10.13041306	3.95238662
27.55199927	-9.96924210	3.95238662
27.55599927	-10.13041306	3.95238662
27.55999927	-10.13041306	0.00000000
27.56399927	-10.13041306	3.95238662
27.56799927	-10.13041306	0.00000000
27.57199927	-9.96924210	3.95238662
27.57599927	-9.96924210	3.95238662
27.57999927	-9.96924210	0.00000000
27.58399927	-9.96924210	3.95238662
27.58799927	-10.13041306	0.00000000
27.59199927	-10.13041306	3.95238662
27.59599927	-10.13041306	3.95238662
27.59999927	-10.13041306	3.95238662
27.60399927	-10.13041306	7.90477324
27.60799927	-10.13041306	3.95238662
27.61199927	-10.13041306	3.95238662
27.61599927	-10.13041306	3.95238662
27.61999927	-10.13041306	3.95238662
27.62399927	-10.13041306	3.95238662
27.62799927	-10.13041306	0.00000000
27.63199927	-10.13041306	3.95238662
27.63599927	-10.13041306	0.00000000
27.63999927	-10.13041306	3.95238662
27.64399927	-9.96924210	0.00000000
27.64799927	-9.96924210	3.95238662
27.65199927	-10.13041306	0.00000000
27.65599927	-10.13041306	3.95238662
27.65999927	-10.13041306	3.95238662
27.66399927	-10.13041306	3.95238662
27.66799927	-9.96924210	3.95238662
27.67199927	-10.13041306	3.95238662
27.67599927	-10.13041306	3.95238662
27.67999927	-9.96924210	0.00000000
27.68399927	-10.13041306	3.95238662
27.68799927	-10.13041306	7.90477324
27.69199927	-9.96924210	0.00000000
27.69599927	-9.96924210	0.00000000
27.69999927	-10.13041306	3.95238662
27.70399927	-10.13041306	0.00000000
27.70799927	-9.96924210	0.00000000
27.71199927	-9.96924210	0.00000000
27.71599927	-10.13041306	3.95238662
27.71999927	-9.96924210	3.95238662
27.72399927	-10.13041306	3.95238662
27.72799927	-9.96924210	3.95238662
27.73199927	-9.96924210	3.95238662
27.73599927	-9.96924210	3.95238662
27.73999927	-9.96924210	0.00000000
27.74399927	-9.96924210	3.95238662
27.74799927	-10.13041306	3.95238662
27.75199927	-9.96924210	3.95238662
27.75599927	-10.13041306	0.00000000
27.75999927	-10.13041306	3.95238662
27.76399927	-9.96924210	0.00000000
27.76799927	-9.96924210	3.95238662
27.77199927	-9.96924210	0.00000000
27.77599927	-9.96924210	0.00000000
27.77999927	-9.96924210	3.95238662
27.78399927	-10.13041306	0.00000000
27.78799927	-9.96924210	3.95238662
27.79199927	-9.96924210	3.95238662
27.79599927	-9.96924210	3.95238662
27.79999927	-9.96924210	3.95238662
27.80399927	-9.96924210	3.95238662
27.80799927	-9.96924210	3.95238662
27.81199927	-9.96924210	3.95238662
27.81599927	-9.96924210	0.00000000
27.81999927	-9.96924210	3.95238662
27.82399927	-9.96924210	3.95238662
27.82799927	-9.96924210	3.95238662
27.83199927	-9.96924210	3.95238662
27.83599927	-9.96924210	3.95238662
27.83999927	-9.96924210	3.95238662
27.84399927	-9.96924210	3.95238662
27.84799927	-9.96924210	3.95238662
27.85199927	-9.96924210	0.00000000
27.85599927	-10.13041306	3.95238662
27.85999927	-10.13041306	3.95238662
27.86399927	-10.13041306	3.95238662
27.86799927	-9.96924210	0.00000000
27.87199927	-9.96924210	3.95238662
27.87599927	-9.96924210	3.95238662
27.87999927	-10.13041306	0.00000000
27.88399927	-9.96924210	3.95238662
27.88799927	-10.13041306	3.95238662
27.89199927	-10.13041306	3.95238662
27.89599927	-10.13041306	3.95238662
27.89999927	-9.96924210	0.00000000
27.90399926	-9.96924210	3.95238662
27.90799926	-9.96924210	3.95238662
27.91199926	-10.13041306	3.95238662
27.91599926	-10.13041306	0.00000000
27.91999926	-10.13041306	3.95238662
27.92399926	-10.13041306	3.95238662
27.92799926	-10.13041306	0.00000000
27.93199926	-10.13041306	0.00000000
27.93599926	-10.13041306	3.95238662
27.93999926	-10.13041306	3.95238662
27.94399926	-10.13041306	3.95238662
27.94799926	-10.13041306	0.00000000
27.95199926	-9.96924210	3.95238662
27.95599926	-10.13041306	3.95238662
27.95999926	-10.13041306	3.95238662
27.96399926	-9.96924210	3.95238662
27.96799926	-10.13041306	3.95238662
27.97199926	-10.13041306	3.95238662
27.97599926	-10.13041306	3.95238662
27.97999926	-9.96924210	3.95238662
27.98399926	-9.96924210	3.95238662
